Symptom,Disease,Country,Count
concordance,detect,india,1
concordance,salmonella,india,1
concordance,detected,india,1
concordance,haplotype,india,1
concordance,finding,india,1
concordance,isolates,india,1
concordance,effectiveness,india,1
concordance,widespread,india,1
concordance,gujarat,india,1
combat,concordance,india,1
concordance,studies,india,1
concordance,treatment,india,1
concordance,enormity,india,1
concordance,fluoroquinolones,india,1
antibiotics,concordance,india,1
cefuroxime,concordance,india,1
concordance,qrdr,india,1
concordance,gyra,india,1
concordance,efflux,india,1
concordance,research,india,1
amr,concordance,india,1
concordance,identified,india,1
concordance,phenotype,india,1
concordance,doxycycline,india,1
cefotaxime,concordance,india,1
concordance,problem,india,1
concordance,cotrimoxazole,india,1
concordance,investigation,india,1
concordance,treating,india,1
concordance,levels,india,1
concordance,increase,india,1
concordance,outcomes,india,1
concordance,treatments,india,1
concordance,xdr,india,1
concordance,surge,india,1
concordance,genes,india,1
emergence,mechanisms,india,1
mechanisms,multiple,india,1
health,mechanisms,india,1
information,mechanisms,india,1
dissemination,mechanisms,india,1
antibiotic,mechanisms,india,1
mechanisms,resistance,india,1
mechanisms,parc,india,1
ceftriaxone,mechanisms,india,1
mechanisms,tests,india,1
discordance,mechanisms,india,1
cephalosporins,mechanisms,india,1
ciprofloxacin,mechanisms,india,1
mechanisms,occurrence,india,1
args,mechanisms,india,1
mdtk,mechanisms,india,1
average,mechanisms,india,1
detect,mechanisms,india,1
mechanisms,salmonella,india,1
detected,mechanisms,india,1
haplotype,mechanisms,india,1
finding,mechanisms,india,1
isolates,mechanisms,india,1
effectiveness,mechanisms,india,1
mechanisms,widespread,india,1
gujarat,mechanisms,india,1
combat,mechanisms,india,1
mechanisms,studies,india,1
mechanisms,treatment,india,1
enormity,mechanisms,india,1
fluoroquinolones,mechanisms,india,1
antibiotics,mechanisms,india,1
cefuroxime,mechanisms,india,1
mechanisms,qrdr,india,1
gyra,mechanisms,india,1
efflux,mechanisms,india,1
mechanisms,research,india,1
amr,mechanisms,india,1
identified,mechanisms,india,1
mechanisms,phenotype,india,1
doxycycline,mechanisms,india,1
cefotaxime,mechanisms,india,1
mechanisms,problem,india,1
cotrimoxazole,mechanisms,india,1
investigation,mechanisms,india,1
mechanisms,treating,india,1
levels,mechanisms,india,1
increase,mechanisms,india,1
mechanisms,outcomes,india,1
mechanisms,treatments,india,1
mechanisms,xdr,india,1
mechanisms,surge,india,1
genes,mechanisms,india,1
emergence,multiple,india,1
emergence,health,india,1
emergence,information,india,1
dissemination,emergence,india,1
antibiotic,emergence,india,1
emergence,resistance,india,1
emergence,parc,india,1
ceftriaxone,emergence,india,1
emergence,tests,india,1
discordance,emergence,india,1
cephalosporins,emergence,india,1
ciprofloxacin,emergence,india,1
emergence,occurrence,india,1
args,emergence,india,1
emergence,mdtk,india,1
average,emergence,india,1
detect,emergence,india,1
emergence,salmonella,india,1
detected,emergence,india,2
emergence,haplotype,india,1
emergence,finding,india,1
emergence,isolates,india,2
effectiveness,emergence,india,1
emergence,widespread,india,1
emergence,gujarat,india,1
combat,emergence,india,1
emergence,studies,india,1
emergence,treatment,india,1
emergence,enormity,india,1
emergence,fluoroquinolones,india,1
antibiotics,emergence,india,1
cefuroxime,emergence,india,1
emergence,qrdr,india,1
emergence,gyra,india,1
efflux,emergence,india,1
emergence,research,india,1
amr,emergence,india,1
emergence,identified,india,2
emergence,phenotype,india,1
doxycycline,emergence,india,1
cefotaxime,emergence,india,1
emergence,problem,india,1
cotrimoxazole,emergence,india,1
emergence,investigation,india,1
emergence,treating,india,1
emergence,levels,india,1
emergence,increase,india,1
emergence,outcomes,india,2
emergence,treatments,india,1
emergence,xdr,india,1
emergence,surge,india,1
emergence,genes,india,1
health,multiple,india,1
information,multiple,india,1
dissemination,multiple,india,1
antibiotic,multiple,india,1
multiple,resistance,india,1
multiple,parc,india,1
ceftriaxone,multiple,india,1
multiple,tests,india,1
discordance,multiple,india,1
cephalosporins,multiple,india,1
ciprofloxacin,multiple,india,1
multiple,occurrence,india,1
args,multiple,india,1
mdtk,multiple,india,1
average,multiple,india,1
detect,multiple,india,1
multiple,salmonella,india,1
detected,multiple,india,1
haplotype,multiple,india,1
finding,multiple,india,1
isolates,multiple,india,1
effectiveness,multiple,india,1
multiple,widespread,india,1
gujarat,multiple,india,1
combat,multiple,india,1
multiple,studies,india,1
enormity,multiple,india,1
fluoroquinolones,multiple,india,1
antibiotics,multiple,india,1
cefuroxime,multiple,india,1
multiple,qrdr,india,1
gyra,multiple,india,1
efflux,multiple,india,1
multiple,research,india,1
amr,multiple,india,1
identified,multiple,india,1
multiple,phenotype,india,1
doxycycline,multiple,india,1
cefotaxime,multiple,india,1
multiple,problem,india,1
cotrimoxazole,multiple,india,1
investigation,multiple,india,1
multiple,treating,india,1
levels,multiple,india,1
increase,multiple,india,1
multiple,treatments,india,1
multiple,xdr,india,1
multiple,surge,india,1
genes,multiple,india,1
health,information,india,2
dissemination,health,india,1
antibiotic,health,india,1
health,resistance,india,1
health,parc,india,1
ceftriaxone,health,india,1
health,tests,india,1
discordance,health,india,1
cephalosporins,health,india,1
ciprofloxacin,health,india,1
health,occurrence,india,1
args,health,india,1
health,mdtk,india,1
average,health,india,1
detect,health,india,1
health,salmonella,india,1
detected,health,india,1
haplotype,health,india,1
finding,health,india,1
health,isolates,india,1
effectiveness,health,india,1
health,widespread,india,1
gujarat,health,india,1
combat,health,india,1
health,studies,india,2
health,treatment,india,1
enormity,health,india,1
fluoroquinolones,health,india,1
antibiotics,health,india,1
cefuroxime,health,india,1
health,qrdr,india,1
gyra,health,india,1
efflux,health,india,1
health,research,india,2
amr,health,india,1
health,identified,india,1
health,phenotype,india,1
doxycycline,health,india,1
cefotaxime,health,india,1
health,problem,india,2
cotrimoxazole,health,india,1
health,investigation,india,1
health,treating,india,1
health,levels,india,1
health,increase,india,1
health,outcomes,india,1
health,treatments,india,1
health,xdr,india,1
health,surge,india,1
genes,health,india,1
dissemination,information,india,1
antibiotic,information,india,1
information,parc,india,1
ceftriaxone,information,india,1
information,tests,india,1
discordance,information,india,1
cephalosporins,information,india,1
ciprofloxacin,information,india,1
information,occurrence,india,1
args,information,india,1
information,mdtk,india,1
average,information,india,1
detect,information,india,1
information,salmonella,india,1
detected,information,india,1
haplotype,information,india,1
finding,information,india,1
information,isolates,india,1
effectiveness,information,india,1
information,widespread,india,1
gujarat,information,india,1
combat,information,india,1
information,treatment,india,1
enormity,information,india,1
fluoroquinolones,information,india,1
antibiotics,information,india,1
cefuroxime,information,india,1
information,qrdr,india,1
gyra,information,india,1
efflux,information,india,1
amr,information,india,1
information,phenotype,india,1
doxycycline,information,india,1
cefotaxime,information,india,1
information,problem,india,1
cotrimoxazole,information,india,1
information,investigation,india,1
information,treating,india,1
information,levels,india,1
increase,information,india,1
information,outcomes,india,1
information,treatments,india,1
information,xdr,india,1
information,surge,india,1
antibiotic,dissemination,india,1
dissemination,resistance,india,1
dissemination,parc,india,1
ceftriaxone,dissemination,india,1
dissemination,tests,india,1
discordance,dissemination,india,1
cephalosporins,dissemination,india,1
ciprofloxacin,dissemination,india,1
dissemination,occurrence,india,1
args,dissemination,india,1
dissemination,mdtk,india,1
average,dissemination,india,1
detect,dissemination,india,1
dissemination,salmonella,india,1
detected,dissemination,india,1
dissemination,haplotype,india,1
dissemination,finding,india,1
dissemination,isolates,india,1
dissemination,effectiveness,india,1
dissemination,widespread,india,1
dissemination,gujarat,india,1
combat,dissemination,india,1
dissemination,studies,india,1
dissemination,treatment,india,1
dissemination,enormity,india,1
dissemination,fluoroquinolones,india,1
antibiotics,dissemination,india,1
cefuroxime,dissemination,india,1
dissemination,qrdr,india,1
dissemination,gyra,india,1
dissemination,efflux,india,1
dissemination,research,india,1
amr,dissemination,india,1
dissemination,identified,india,1
dissemination,phenotype,india,1
dissemination,doxycycline,india,1
cefotaxime,dissemination,india,1
dissemination,problem,india,1
cotrimoxazole,dissemination,india,1
dissemination,investigation,india,1
dissemination,treating,india,1
dissemination,levels,india,1
dissemination,increase,india,1
dissemination,outcomes,india,1
dissemination,treatments,india,1
dissemination,xdr,india,1
dissemination,surge,india,1
dissemination,genes,india,1
antibiotic,resistance,india,1
antibiotic,parc,india,1
antibiotic,ceftriaxone,india,1
antibiotic,tests,india,1
antibiotic,discordance,india,1
antibiotic,cephalosporins,india,1
antibiotic,ciprofloxacin,india,1
antibiotic,occurrence,india,1
antibiotic,args,india,1
antibiotic,mdtk,india,1
antibiotic,average,india,1
antibiotic,detect,india,1
antibiotic,salmonella,india,1
antibiotic,detected,india,1
antibiotic,haplotype,india,1
antibiotic,finding,india,1
antibiotic,isolates,india,1
antibiotic,effectiveness,india,1
antibiotic,widespread,india,1
antibiotic,gujarat,india,1
antibiotic,combat,india,1
antibiotic,studies,india,1
antibiotic,treatment,india,1
antibiotic,enormity,india,1
antibiotic,fluoroquinolones,india,1
antibiotic,antibiotics,india,1
antibiotic,cefuroxime,india,1
antibiotic,qrdr,india,1
antibiotic,gyra,india,1
antibiotic,efflux,india,1
antibiotic,research,india,1
amr,antibiotic,india,1
antibiotic,identified,india,1
antibiotic,phenotype,india,1
antibiotic,doxycycline,india,1
antibiotic,cefotaxime,india,1
antibiotic,problem,india,1
antibiotic,cotrimoxazole,india,1
antibiotic,investigation,india,1
antibiotic,treating,india,1
antibiotic,levels,india,1
antibiotic,increase,india,1
antibiotic,outcomes,india,1
antibiotic,treatments,india,1
antibiotic,xdr,india,1
antibiotic,surge,india,1
antibiotic,genes,india,1
parc,resistance,india,1
ceftriaxone,resistance,india,3
resistance,tests,india,1
discordance,resistance,india,1
cephalosporins,resistance,india,1
ciprofloxacin,resistance,india,3
occurrence,resistance,india,1
args,resistance,india,1
mdtk,resistance,india,1
average,resistance,india,1
detect,resistance,india,1
resistance,salmonella,india,1
detected,resistance,india,1
haplotype,resistance,india,2
finding,resistance,india,1
isolates,resistance,india,1
effectiveness,resistance,india,1
resistance,widespread,india,1
gujarat,resistance,india,1
combat,resistance,india,1
resistance,treatment,india,1
enormity,resistance,india,1
fluoroquinolones,resistance,india,1
antibiotics,resistance,india,2
cefuroxime,resistance,india,1
qrdr,resistance,india,1
gyra,resistance,india,1
efflux,resistance,india,1
amr,resistance,india,1
phenotype,resistance,india,1
doxycycline,resistance,india,1
cefotaxime,resistance,india,1
problem,resistance,india,2
cotrimoxazole,resistance,india,1
investigation,resistance,india,2
resistance,treating,india,1
levels,resistance,india,1
increase,resistance,india,1
outcomes,resistance,india,1
resistance,treatments,india,1
resistance,xdr,india,1
resistance,surge,india,1
ceftriaxone,parc,india,1
parc,tests,india,1
discordance,parc,india,1
cephalosporins,parc,india,1
ciprofloxacin,parc,india,1
occurrence,parc,india,1
args,parc,india,1
mdtk,parc,india,1
average,parc,india,1
detect,parc,india,1
parc,salmonella,india,1
detected,parc,india,1
haplotype,parc,india,1
finding,parc,india,1
isolates,parc,india,1
effectiveness,parc,india,1
parc,widespread,india,1
gujarat,parc,india,1
combat,parc,india,1
parc,studies,india,1
parc,treatment,india,1
enormity,parc,india,1
fluoroquinolones,parc,india,1
antibiotics,parc,india,1
cefuroxime,parc,india,1
parc,qrdr,india,1
gyra,parc,india,1
efflux,parc,india,1
parc,research,india,1
amr,parc,india,1
identified,parc,india,1
parc,phenotype,india,1
doxycycline,parc,india,1
cefotaxime,parc,india,1
parc,problem,india,1
cotrimoxazole,parc,india,1
investigation,parc,india,1
parc,treating,india,1
levels,parc,india,1
increase,parc,india,1
outcomes,parc,india,1
parc,treatments,india,1
parc,xdr,india,1
parc,surge,india,1
genes,parc,india,1
ceftriaxone,tests,india,1
ceftriaxone,discordance,india,1
ceftriaxone,cephalosporins,india,1
ceftriaxone,ciprofloxacin,india,3
ceftriaxone,occurrence,india,1
args,ceftriaxone,india,1
ceftriaxone,mdtk,india,1
average,ceftriaxone,india,1
ceftriaxone,detect,india,1
ceftriaxone,salmonella,india,1
ceftriaxone,detected,india,1
ceftriaxone,haplotype,india,2
ceftriaxone,finding,india,1
ceftriaxone,isolates,india,1
ceftriaxone,effectiveness,india,1
ceftriaxone,widespread,india,1
ceftriaxone,gujarat,india,1
ceftriaxone,combat,india,1
ceftriaxone,studies,india,1
ceftriaxone,treatment,india,1
ceftriaxone,enormity,india,1
ceftriaxone,fluoroquinolones,india,1
antibiotics,ceftriaxone,india,2
ceftriaxone,cefuroxime,india,1
ceftriaxone,qrdr,india,1
ceftriaxone,gyra,india,1
ceftriaxone,efflux,india,1
ceftriaxone,research,india,1
amr,ceftriaxone,india,1
ceftriaxone,identified,india,1
ceftriaxone,phenotype,india,1
ceftriaxone,doxycycline,india,1
cefotaxime,ceftriaxone,india,1
ceftriaxone,problem,india,1
ceftriaxone,cotrimoxazole,india,1
ceftriaxone,investigation,india,1
ceftriaxone,treating,india,1
ceftriaxone,levels,india,1
ceftriaxone,increase,india,1
ceftriaxone,outcomes,india,1
ceftriaxone,treatments,india,1
ceftriaxone,xdr,india,1
ceftriaxone,surge,india,1
ceftriaxone,genes,india,1
discordance,tests,india,1
cephalosporins,tests,india,1
ciprofloxacin,tests,india,1
occurrence,tests,india,1
args,tests,india,1
mdtk,tests,india,1
average,tests,india,1
detect,tests,india,1
salmonella,tests,india,1
detected,tests,india,1
haplotype,tests,india,1
finding,tests,india,1
isolates,tests,india,1
effectiveness,tests,india,1
tests,widespread,india,1
gujarat,tests,india,1
combat,tests,india,1
studies,tests,india,1
tests,treatment,india,1
enormity,tests,india,1
fluoroquinolones,tests,india,1
antibiotics,tests,india,1
cefuroxime,tests,india,1
qrdr,tests,india,1
gyra,tests,india,1
efflux,tests,india,1
research,tests,india,1
amr,tests,india,1
identified,tests,india,1
phenotype,tests,india,1
doxycycline,tests,india,1
cefotaxime,tests,india,1
problem,tests,india,1
cotrimoxazole,tests,india,1
investigation,tests,india,1
tests,treating,india,1
levels,tests,india,1
increase,tests,india,1
outcomes,tests,india,1
tests,treatments,india,1
tests,xdr,india,1
surge,tests,india,1
genes,tests,india,1
cephalosporins,discordance,india,1
ciprofloxacin,discordance,india,1
discordance,occurrence,india,1
args,discordance,india,1
discordance,mdtk,india,1
average,discordance,india,1
detect,discordance,india,1
discordance,salmonella,india,1
detected,discordance,india,1
discordance,haplotype,india,1
discordance,finding,india,1
discordance,isolates,india,1
discordance,effectiveness,india,1
